caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
"This is not what I meant by ""breaking free of your attachments"".",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"We can't afford another piece of land, not even in the cemetery!",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Well, that's all the time we have for today.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I'm sorry, it's my job to plumb the depths.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Let no stone go unturned.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Your actions are a Prime Example of what we in the ""Mind Biz"" call digging yourself a hole. Perhaps with this insight you'll better about paying for this hour.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Ok, you can take the car.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Seems to me like you just keep digging yourself into a hole.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Go to hell,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Only another prison?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I meant we should talk more, but now I probably should've seen this coming when you arrived with a shovel.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"WELCOME back to CHINATOWN YOUR [NAME MANDERIN  MEANING PERSEVERANVE  Missed China by .  This is Chinatown's Mr. Wing.it; he can fix anything; two so far actually, for a succulant or a cacti. welcome back to Chinatown",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
No! Divorce isn't really on my mind.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Let's explore your dreams about the giant mole.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"By digging this deep you've uncovered a lot, but you need to cover it up before the session ends.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You need to be willing to dig even deeper if you want to make any progress.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
What exactly is it that you are trying to dig yourself out of?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"While I appreciate  demonstrating your obsession with finding the pot of gold, our session ends in five minutes.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Digging deep is just an expression to help you get to the bottom of your problems. You have dug deep enough to start an escape tunnel! Do you feel better?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
So this is how badly you refuse to own the paradox of our relationship??,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Would all your thoughts fit in here?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
This won’t help you face your problems.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Who told you to poop so much when you knew that the drain lies in the middle of the bedroom?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
So how long have you had this China complex,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Okay, you win. I'll get diamonds from the store. Please stop digging.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Mmm... never use the phrase , can you dig it.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Uh huh, hhmmmm, I see, go on.................Sorry; your time is now up!",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Amy,  we've got only two more months until we dig up the vaccine.
Dan, I'm  done with the hyperloop, the vaccine is at sea!",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"You're not helping me cope, so I'm digging my way to 2021.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"You’ll have to dig deeper, if you are seeking true happiness!",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I see, your problem is you try to bury all of your feelings.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I'm diagnosing you as having a touch of Superwoman Complex.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
We're hoping to find your secrets and my coins.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"""I don't mean digging into your childhood literally""",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Do you believe in God now, Sylvia?",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"What happens when I get to 6 feet?""",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"¡Mío amor, I have returned!""
""Um hmm...okay...ummm ...start gathering your thoughts,,, our session is ending. Same time next week?",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I’m sorry. Your time is up.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Don't take another dig, pause perfectly.",1.0,0.0377425678048198,27,27,0,0,not_evaluated,not_evaluated
"Amy,  we've got only two more months until we dig up the vaccine!
Dan, you read fake news. It's been two months since you last said that we had only two months left...",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
How deep shall I go?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I Don't Have Too Many Mental Problems.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I'm afraid our time is up. We can pick it up again next week.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"We have a problem...
you dug a hole which I just don't dig.
I said we should dig into the whole
problem with Doug.""",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Eureka,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Yes, in Literal Therapy one must, literally, dig themselves out of the problem.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I'm so over this quarantine.  I'm going to China.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"You were a bit too literal when I suggested we dig deeper into your libido, though I do realize you have an aversion to coaches.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Stop digging.  You’ll let the virus in!,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Getting to the root cause of our fears often requires digging a little deeper,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I think we dig weeey to deep today,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I don’t think digging a hole to China will help you find the source of the virus. So here’s a little antipsychotic medicine to help with that impulse.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Who's your friend?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Forget the calculations of when vaccines are coming out and help me dig our way out to somewhere where the government cares!,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I know the therapist said to dig deep to save our marriage.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Easier way out.....
Use the door 

Or 

Coming in or
Going out??",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Let’s continue to explore your relationship with your father, Ed Teach.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I'd like to talk about other ways to deal with your feelings for me.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"From what I'm hearing, the holes you""re digging yourself into is just going to get deeper",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
My health insurance plan doesn't cover for therapy,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Now, about this recurring dream that you're in Stalag Luft 3...",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"COVID-19 changed the first law of holes--now you are supposed to keep digging, and when you get to the other side, blame China.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You're the second person today to bring this up.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
There might be a quicker way to Australia !,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"When I snap my fingers, you will away refreshed, and my plumping will be repaired.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Dammit!  Mama took my Kodachrome away.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Sorry! I was daydreaming.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Sorry.  El Chapo says here you must hide the back dirt.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
It says to stop digging if you see a red flowing river of lava.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
So how was China?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Normally, I advise against filling it up with retail therapy.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Whatever it takes to stay sane.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I know the won't let us in, but I don't think you can dig your way to China.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I see we are making holistic progress.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I think that was a movie “There’s No Way Out” .,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You have to stop digging into other’s business.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
At sixty minutes you hit pay dirt,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You need to take my metaphors less seriously when we argue.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Be sure to go deep enough...2020 has already been a long year...,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I said free form, not terra forming",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You can't dig your way out of this relationship.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
That needs to be finished by November 3rd.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You must stop digging yourself into a hole if you want to get better,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You can not come any closer without wearing your Covid 19 mask.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"You know that's not what I meant when I said, ""Dig deeper.""",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
It's only your tendency for exploration acting up.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
When I said “we need to excavate your buried emotions” I was speaking figuratively.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Add get a door to your list!,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Your hourly fee is what?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"In our state, it is a suggested “Stay At Home” Order.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Well that is progress. You are now taking action on your goals.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"When I said we should dig deeper, I was speaking figuratively.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I said, let’s dig into your problem, not my floor!",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"We discussed this last week:  please notify the front desk when you arrive and the receptionist will escort you back.  And wear a mask""",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"By the time I get to China, they should have a cure for this pandemic?",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Keep digging. You're still at the molehill stage.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"I know I said, 'Dig deep' but that was metaphorical.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Election's over. Time to stop trying to dig up dirt on Hillary.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Wake up Mr. West!,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Well, that's one way to try to find another therapist.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
You can’t escape all your problems this way,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I told you to get deep with me but not like that.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"So would you say, currently, Ego?",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
How do you feel about an exploration of the higher consciousness? .,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Ok now. Dont forget to vote,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Your five o'clock is here.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Never stop Diging that rabbit hole,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Look, I just need to get out of here.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
So do you dig me or what?,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"You understand, that you’ll have to pay extra for a bucket and spade holiday session, correct?  @lizsteinway",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
"Sorry, I really needed an in-person session today.",1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Digging my bunker for next pandemic,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
I heard they cured Covid in China.  Write down my number since you don’t have it memorized. I’m going in.,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
Looks like we are out of time this week,1.0,0.0425628265379374,24,24,0,0,not_evaluated,not_evaluated
